TYPE	CORPUS	TEXTCODE	original_arabish	CODE	original_WORDS	original_TOKEN	POS	original_LEMMA	nota radice	GOVERNORATE	original_GOVERNORATE	AGE_RANGE	GENDER
facebook	parsed_texts_tv.tounisia.json	20190709	Dali	arabizi	دالي	دالي	NOUN_PROP	دالي	NOUN_PROP	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190709	Zarrouk	arabizi	زرّوق	زرّوق	NOUN_PROP	زرّوق	NOUN_PROP	/	/	/	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190312	alah	arabizi	الله	الله	NOUN_PROP	الله	NOUN_PROP	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	yenta9am	arabizi	ينتقم	ينتقم	IV3MS-IV	انتقم	نقم	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	men	arabizi	من	من	PREP	من	من	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	kol	arabizi	كلّ	كلّ	NOUN_QUANT	كلّ	كلل	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	men	arabizi	من	من	PREP	من	من	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	cherek	arabizi	شارك	شارك	NOUN	شارك	شرك	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	fi	arabizi	في	في	PREP	في	في	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	9atl	arabizi	قتل	قتل	NOUN	قتل	قتل	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	sghayrat	arabizi	صغيّرات	صغيّرات	NOUN-NSUFF_FEM_PL	صغيّرة	صغر	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	mleyka	arabizi	ملايكة	ملايكة	ADJ-NSUFF_FEM_SG	ملايك	nan	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	mamen3itchi	arabizi	ما منعتشي	ما'+منعت'+شي	NEG_PART'+PV_PASS-PVSUFF_SUBJ:3FS'+NEG_PART	منع	منع	Tunis	Tunis	35-50	F
facebook	parsed_texts_tv.tounisia.json	20190312	menhom	arabizi	منهم	من'+هم	PREP'+PRON_3P	من	من	Tunis	Tunis	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190312	😭	emotag	😭	emotag	emotag	emotag	emotag	NO_Tunis	France	50+	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190315	Tu	foreign	Tu	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	n	foreign	n	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	est	foreign	est	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	pas	foreign	pas	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	algerien	foreign	algerien	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	ma	arabizi	ما	ما	NEG_PART	ما	موه	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	dakhelche	arabizi	دخلش	دخل'+ش	CV2S-CV'+NEG_PART	دخل	دخل	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	rouhek	arabizi	روحك	روح'+ك	NOUN'+POSS_PRON_2S	روح	ريح	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	tu	foreign	tu	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	nous	foreign	nous	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	donnes	foreign	donnes	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	des	foreign	des	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	leçons	foreign	leçons	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	tu	foreign	tu	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	verses	foreign	verses	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	de	foreign	de	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	l'eau	foreign	l'eau	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	sur	foreign	sur	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	de	foreign	de	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	l	foreign	l	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	huile	foreign	huile	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	on	foreign	on	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	connaît	foreign	connaît	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	nos	foreign	nos	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	droits	foreign	droits	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	et	foreign	et	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	nos	foreign	nos	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_tv.tounisia.json	20190315	responsabilités	foreign	responsabilités	foreign	foreign	foreign	foreign	/	/	/	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190315	Wach	arabizi	واش	و'+اش	CONJ'+INTERROG_PRON	واش	أش	NO_Tunis	Algeria	-25	F
facebook	parsed_texts_tv.tounisia.json	20190315	dakhlak	arabizi	داخلك	داخل'+ك	NOUN'+POSS_PRON_2S	داخل	دخل	NO_Tunis	Algeria	-25	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190315	Vive	foreign	Vive	foreign	foreign	foreign	foreign	/	/	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	mon	foreign	mon	foreign	foreign	foreign	foreign	/	/	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	pays	foreign	pays	foreign	foreign	foreign	foreign	/	/	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	l'Algérie	foreign	l'Algérie	foreign	foreign	foreign	foreign	/	/	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190315	twitter	foreign	twitter	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190702	hhhhhhhhhh	arabizi	هههه	هههه	INTERJ	هههه	INTERJ	Tunis	Tunis	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190315	Imbecile	foreign	Imbecile	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	le	foreign	le	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	peuple	foreign	peuple	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	Algerien	foreign	Algerien	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	nest	foreign	nest	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	pas	foreign	pas	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	arabe	foreign	arabe	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	il	foreign	il	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	faut	foreign	faut	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	apprendre	foreign	apprendre	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	et	foreign	et	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	comprendre	foreign	comprendre	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	ca	foreign	ca	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_tv.tounisia.json	20190315	On	foreign	On	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	est	foreign	est	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	pas	foreign	pas	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	arabe	foreign	arabe	foreign	foreign	foreign	foreign	NO_Tunis	Algeria	25-35	F
facebook	parsed_texts_tv.tounisia.json	20190315	😕	emotag	😕	emotag	emotag	emotag	emotag	NO_Tunis	Algeria	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	MADAM	arabizi	مادام	مادام	CONJ	مادام	دوم	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	CHAY	arabizi	شي	شي	PRON_INDEF	شي	شيأ	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	.	arabizi	.	.	PUNC	PUNC	PUNC	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	RABBI	arabizi	ربّي	ربّ'+ي	NOUN'+POSS_PRON_1S	ربّ	ربب	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	HAZ	arabizi	هز	هز	IV3MS-IV	هزّ	هزز	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	MTE3OU	arabizi	متاعه	متاع'+ه	PREP'+PRON_3MS	متاع	متع	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	.	arabizi	.	.	PUNC	PUNC	PUNC	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	KIMA	arabizi	كيما	كيما	CONJ	كيما	كي	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	BECH	arabizi	باش	باش	FUT_PART	باش	باش	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	A7NA	arabizi	احنا	احنا	PRON_1P	هو	أحنا	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	NITHAZOU	arabizi	نتهزّوا	نتهزّوا	IV1P-IV_PASS-IVSUFF_SUBJ:P	هزّ	هزز	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	UN	foreign	UN	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	JOUR	foreign	JOUR	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	.	arabizi	.	.	PUNC	PUNC	PUNC	/	/	/	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	YALA	arabizi	يالله	يالله	INTERJ	يالله	INTERJ	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	YA	arabizi	يا	يا	VOC_PART	يا	يا	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	ADMIN	foreign	ADMIN	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	SAKIRHA	arabizi	سكّرها	سكّر'+ها	CV2S-CV'+CVSUFF_DO:3FS	سكّر	سكر	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	LA	foreign	LA	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	PAGE	foreign	PAGE	foreign	foreign	foreign	foreign	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	.	arabizi	.	.	PUNC	PUNC	PUNC	/	/	/	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	DAYIM	arabizi	دايم	دايم	ADJ	دايم	دوم	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	WIJH	arabizi	وجه	وجه	NOUN	وجه	وجه	/	/	/	F
facebook	parsed_texts_anti-sofi%C3%A8ne-cha3ri-akber-dandouk-fi-tounes-335343478684.json	20100228	RABBI	arabizi	ربّي	ربّ'+ي	NOUN'+POSS_PRON_1S	ربّ	ربب	/	/	/	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	l'ADD	foreign	l'ADD	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	a	foreign	a	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	développé	foreign	développé	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	des	foreign	des	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	sentiers	foreign	sentiers	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	thématiques	foreign	thématiques	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	de	foreign	de	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	randonnée	foreign	randonnée	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	à	foreign	à	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	Béni	foreign	Béni	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	Khdache	foreign	Khdache	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	afin	foreign	afin	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	de	foreign	de	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	contribuer	foreign	contribuer	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	au	foreign	au	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	développement	foreign	développement	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	de	foreign	de	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	cette	foreign	cette	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	localité	foreign	localité	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	rurale	foreign	rurale	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	:	arabizi	:	:	PUNC	PUNC	PUNC	NO_Tunis	Medenine	50+	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	1	arabizi	1	1	NOUN_NUM	NOUN_NUM	NOUN_NUM	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	.	arabizi	.	.	PUNC	PUNC	PUNC	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	Circuit	foreign	Circuit	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	de	foreign	de	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	découverte	foreign	découverte	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	2	arabizi	2	2	NOUN_NUM	NOUN_NUM	NOUN_NUM	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	.	arabizi	.	.	PUNC	PUNC	PUNC	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	Circuit	foreign	Circuit	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	de	foreign	de	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	patrimoine	foreign	patrimoine	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	3	arabizi	3	3	NOUN_NUM	NOUN_NUM	NOUN_NUM	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	.	arabizi	.	.	PUNC	PUNC	PUNC	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	Circuit	foreign	Circuit	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	des	foreign	des	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190227	sources	foreign	sources	foreign	foreign	foreign	foreign	NO_Tunis	Medenine	50+	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	wed	arabizi	واد	واد	NOUN_PROP	واد	NOUN_PROP	NO_Tunis	Nabeul	25-35	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	zen	arabizi	زان	زان	NOUN_PROP	زان	NOUN_PROP	NO_Tunis	Nabeul	25-35	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	3in	arabizi	عين	عين	NOUN_PROP	عين	NOUN_PROP	NO_Tunis	Nabeul	25-35	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	drahem	arabizi	دراهم	دراهم	NOUN_PROP	دراهم	NOUN_PROP	NO_Tunis	Nabeul	25-35	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	😍😍	emotag	😍😍	emotag	emotag	emotag	emotag	NO_Tunis	Nabeul	25-35	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	Raw3a	arabizi	روعة	روعة	ADJ-NSUFF_FEM_SG	روعة	ريع	NO_Tunis	Nabeul	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	That's	foreign	That's	foreign	foreign	foreign	foreign	Tunis	Tunis	35-50	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	what	foreign	what	foreign	foreign	foreign	foreign	Tunis	Tunis	35-50	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	I	foreign	I	foreign	foreign	foreign	foreign	Tunis	Tunis	35-50	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	really	foreign	really	foreign	foreign	foreign	foreign	Tunis	Tunis	35-50	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	need	foreign	need	foreign	foreign	foreign	foreign	Tunis	Tunis	35-50	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190218	🙁	emotag	🙁	emotag	emotag	emotag	emotag	Tunis	Tunis	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190226	Bien	foreign	Bien	foreign	foreign	foreign	foreign	NO_Tunis	Sousse	25-35	F
facebook	parsed_texts_L-appel-de-la-nature-2105949156131867.json	20190226	dit	foreign	dit	foreign	foreign	foreign	foreign	NO_Tunis	Sousse	25-35	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	A	foreign	A	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	vendre	foreign	vendre	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	cheval	foreign	cheval	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	arabe	foreign	arabe	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	barbe	foreign	barbe	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	fils	foreign	fils	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	de	foreign	de	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	nahrawes	arabizi	نهراوس	نهراوس	NOUN_PROP	نهراوس	NOUN_PROP	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	age	foreign	age	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	de	foreign	de	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	2	arabizi	2	2	NOUN_NUM	NOUN_NUM	NOUN_NUM	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	ans	foreign	ans	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	avec	foreign	avec	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
facebook	parsed_texts_Achat-et-ventes-des-chevaux-en-Tunisie-253211758177311.json	20190412	demi	foreign	demi	foreign	foreign	foreign	foreign	NO_Tunis	Mahdia	50+	F
